model,config,accuracy,precision,recall,f1_macro,auc_roc,balanced_accuracy,horizon,n_train,n_test,n_features,train_start,train_end,test_start,test_end,variant,ticker,lag_days
Random_Forest,Config_LLM,0.5341880341880342,0.475,0.3619047619047619,0.5128259001050521,0.514765596160945,0.5181616832779623,1d,937,234,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25,relevant_lag1_per_ticker,VNM,1
Logistic_Regression,Config_Hybrid,0.5128205128205128,0.45544554455445546,0.4380952380952381,0.5057437189653895,0.5339239571797711,0.5058693244739756,1d,937,234,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25,relevant_lag1_per_ticker,VNM,1
Random_Forest,Config_Hybrid,0.5299145299145299,0.4576271186440678,0.2571428571428571,0.48371309370988447,0.5083056478405316,0.5045404208194906,1d,937,234,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25,relevant_lag1_per_ticker,VNM,1
Logistic_Regression,Config_A,0.5364806866952789,0.4810126582278481,0.7450980392156863,0.5301717699775952,0.6359077982337974,0.559571920371202,5d,934,233,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19,relevant_lag1_per_ticker,VNM,1
Random_Forest,Config_A,0.5708154506437768,0.509090909090909,0.5490196078431373,0.5673005496954391,0.6041760215536597,0.568402933692561,5d,934,233,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19,relevant_lag1_per_ticker,VNM,1
Logistic_Regression,Config_LLM,0.44635193133047213,0.37142857142857144,0.38235294117647056,0.43937104806670024,0.4577907498877414,0.4392680736416704,5d,934,233,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19,relevant_lag1_per_ticker,VNM,1
Random_Forest,Config_LLM,0.5364806866952789,0.4634146341463415,0.37254901960784315,0.5150323774283071,0.5483834755276156,0.5183355785062116,5d,934,233,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19,relevant_lag1_per_ticker,VNM,1
Logistic_Regression,Config_Hybrid,0.5708154506437768,0.5098039215686274,0.5098039215686274,0.5640622661278252,0.5845681784164046,0.5640622661278252,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,relevant_lag1_per_ticker,VNM,1
Random_Forest,Config_Hybrid,0.5579399141630901,0.4918032786885246,0.29411764705882354,0.5140820830549313,0.550441550666068,0.5287382128423889,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,relevant_lag1_per_ticker,VNM,1
Logistic_Regression,Config_A,0.5948275862068966,0.5704225352112676,0.7105263157894737,0.5904447115384616,0.6236990782039844,0.5967885816235504,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,relevant_lag1_per_ticker,VNM,1
Random_Forest,Config_A,0.5603448275862069,0.5588235294117647,0.5,0.5582437275985663,0.6135518881950639,0.5593220338983051,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,relevant_lag1_per_ticker,VNM,1
Logistic_Regression,Config_LLM,0.5043103448275862,0.494949494949495,0.4298245614035088,0.5009632830181621,0.45695807314897413,0.5030478739220934,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,relevant_lag1_per_ticker,VNM,1
Random_Forest,Config_LLM,0.5086206896551724,0.5,0.2631578947368421,0.47586206896551725,0.5079913767469522,0.5044603033006244,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,relevant_lag1_per_ticker,VNM,1
Logistic_Regression,Config_Hybrid,0.5862068965517241,0.59,0.5175438596491229,0.5837009345794393,0.5742640499553969,0.5850431162652394,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,relevant_lag1_per_ticker,VNM,1
Random_Forest,Config_Hybrid,0.5172413793103449,0.5161290322580645,0.2807017543859649,0.4873737373737374,0.603516205768659,0.5132322331251858,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,relevant_lag1_per_ticker,VNM,1
Logistic_Regression,Config_A,0.6434782608695652,0.5844155844155844,0.8333333333333334,0.6364407433109723,0.7086369156041287,0.6543715846994536,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,relevant_lag1_per_ticker,VNM,1
Random_Forest,Config_A,0.6260869565217392,0.5964912280701754,0.6296296296296297,0.6256340373987432,0.6955069823922283,0.6262902246508804,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,relevant_lag1_per_ticker,VNM,1
Logistic_Regression,Config_LLM,0.4391304347826087,0.42657342657342656,0.5648148148148148,0.4344154482548276,0.4178809957498482,0.4463418336369156,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,relevant_lag1_per_ticker,VNM,1
Random_Forest,Config_LLM,0.46956521739130436,0.3870967741935484,0.2222222222222222,0.4308316430020284,0.4064966605950213,0.4553734061930783,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,relevant_lag1_per_ticker,VNM,1
Logistic_Regression,Config_Hybrid,0.6,0.5677966101694916,0.6203703703703703,0.5998789804099538,0.62105343047966,0.6011687917425622,20d,922,230,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29,relevant_lag1_per_ticker,VNM,1
Random_Forest,Config_Hybrid,0.5608695652173913,0.5402298850574713,0.4351851851851852,0.5504596032897919,0.5981329690346083,0.5536581663630844,20d,922,230,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29,relevant_lag1_per_ticker,VNM,1
Logistic_Regression,Config_A,0.5555555555555556,0.4700854700854701,0.5670103092783505,0.5522849363455735,0.589284370532019,0.5572277823764016,1d,937,234,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_lag1_per_ticker,FPT,1
Random_Forest,Config_A,0.4829059829059829,0.42,0.6494845360824743,0.48130507263634204,0.5231018135299872,0.5072240198660547,1d,937,234,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_lag1_per_ticker,FPT,1
Logistic_Regression,Config_LLM,0.5470085470085471,0.4470588235294118,0.3917525773195876,0.5234765234765235,0.5484235081646474,0.5243434419444654,1d,937,234,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_lag1_per_ticker,FPT,1
Random_Forest,Config_LLM,0.44871794871794873,0.3961038961038961,0.6288659793814433,0.4457928654047405,0.48513808412973136,0.4750169312965611,1d,937,234,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_lag1_per_ticker,FPT,1
Logistic_Regression,Config_Hybrid,0.5769230769230769,0.48863636363636365,0.44329896907216493,0.5575207716550472,0.5645270524493942,0.5574159078937466,1d,937,234,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_lag1_per_ticker,FPT,1
Random_Forest,Config_Hybrid,0.4829059829059829,0.4294117647058823,0.7525773195876289,0.4724132148247526,0.5540672736850026,0.5222740612536685,1d,937,234,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_lag1_per_ticker,FPT,1
Logistic_Regression,Config_A,0.5407725321888412,0.27906976744186046,0.13636363636363635,0.4319015608978011,0.4960815047021944,0.46128526645768025,5d,934,233,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_lag1_per_ticker,FPT,1
Random_Forest,Config_A,0.4034334763948498,0.3835616438356164,0.9545454545454546,0.3365087169401594,0.5301724137931034,0.5117554858934169,5d,934,233,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_lag1_per_ticker,FPT,1
Logistic_Regression,Config_LLM,0.5107296137339056,0.3333333333333333,0.29545454545454547,0.4666265060240964,0.438871473354232,0.4684169278996865,5d,934,233,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_lag1_per_ticker,FPT,1
Random_Forest,Config_LLM,0.39914163090128757,0.3631578947368421,0.7840909090909091,0.37586101331700594,0.5111285266457681,0.4748040752351097,5d,934,233,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_lag1_per_ticker,FPT,1
Logistic_Regression,Config_Hybrid,0.463519313304721,0.23943661971830985,0.19318181818181818,0.4033351771044599,0.40446708463949843,0.410384012539185,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_lag1_per_ticker,FPT,1
Random_Forest,Config_Hybrid,0.4034334763948498,0.3835616438356164,0.9545454545454546,0.3365087169401594,0.5184952978056426,0.5117554858934169,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_lag1_per_ticker,FPT,1
Logistic_Regression,Config_A,0.6077586206896551,0.4166666666666667,0.30864197530864196,0.5364380914739916,0.5132859128444117,0.5384269479192216,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_lag1_per_ticker,FPT,1
Random_Forest,Config_A,0.3922413793103448,0.3598130841121495,0.9506172839506173,0.3438571858389329,0.6774180361376829,0.5216662578693484,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_lag1_per_ticker,FPT,1
Logistic_Regression,Config_LLM,0.45689655172413796,0.2222222222222222,0.2222222222222222,0.4025018395879323,0.4206524405199902,0.4025018395879323,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_lag1_per_ticker,FPT,1
Random_Forest,Config_LLM,0.33189655172413796,0.30526315789473685,0.7160493827160493,0.3124677360763245,0.4142752023546726,0.42093859864279287,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_lag1_per_ticker,FPT,1
Logistic_Regression,Config_Hybrid,0.4224137931034483,0.15584415584415584,0.14814814814814814,0.35699511872259454,0.3904014389665604,0.3588422859946039,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_lag1_per_ticker,FPT,1
Random_Forest,Config_Hybrid,0.3577586206896552,0.3495575221238938,0.9753086419753086,0.28280669723438245,0.4591611479028697,0.5008993541002371,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_lag1_per_ticker,FPT,1
Logistic_Regression,Config_A,0.49130434782608695,0.359375,0.5679012345679012,0.487027964696239,0.4978042919877372,0.5087828320490513,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_lag1_per_ticker,FPT,1
Random_Forest,Config_A,0.3695652173913043,0.3584070796460177,1.0,0.2899874390581423,0.7317921948794432,0.5134228187919463,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_lag1_per_ticker,FPT,1
Logistic_Regression,Config_LLM,0.46956521739130436,0.25882352941176473,0.2716049382716049,0.4250471272846488,0.3628303919131659,0.4243930731626481,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_lag1_per_ticker,FPT,1
Random_Forest,Config_LLM,0.3782608695652174,0.29605263157894735,0.5555555555555556,0.3781550736420185,0.40989311459110117,0.41871737509321405,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_lag1_per_ticker,FPT,1
Logistic_Regression,Config_Hybrid,0.3782608695652174,0.09210526315789473,0.08641975308641975,0.3086123899014105,0.3435247327864777,0.3116662523821361,20d,922,230,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_lag1_per_ticker,FPT,1
Random_Forest,Config_Hybrid,0.3782608695652174,0.36160714285714285,1.0,0.3042834479111581,0.6202667992377164,0.5201342281879194,20d,922,230,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_lag1_per_ticker,FPT,1
Logistic_Regression,Config_A,0.5854700854700855,0.5405405405405406,0.2,0.49945972170154584,0.5763432835820895,0.5365671641791044,1d,937,234,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_lag1_per_ticker,HPG,1
Random_Forest,Config_A,0.5897435897435898,0.5833333333333334,0.14,0.47336834208552137,0.571044776119403,0.5326865671641792,1d,937,234,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_lag1_per_ticker,HPG,1
Logistic_Regression,Config_LLM,0.452991452991453,0.41139240506329117,0.65,0.44717607973421925,0.5091791044776119,0.4779850746268657,1d,937,234,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_lag1_per_ticker,HPG,1
Random_Forest,Config_LLM,0.5427350427350427,0.47058823529411764,0.56,0.5408483248060736,0.5314552238805971,0.5449253731343284,1d,937,234,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_lag1_per_ticker,HPG,1
Logistic_Regression,Config_Hybrid,0.5555555555555556,0.4777777777777778,0.43,0.539265429761454,0.5349253731343284,0.5396268656716418,1d,937,234,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_lag1_per_ticker,HPG,1
Random_Forest,Config_Hybrid,0.5555555555555556,0.4444444444444444,0.16,0.461020552799433,0.5042164179104478,0.5053731343283582,1d,937,234,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_lag1_per_ticker,HPG,1
Logistic_Regression,Config_A,0.5793991416309013,0.0,0.0,0.36684782608695654,0.5888133030990175,0.5,5d,934,233,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_lag1_per_ticker,HPG,1
Random_Forest,Config_A,0.6051502145922747,0.5681818181818182,0.25510204081632654,0.5340810293861937,0.6378684807256236,0.5571806500377929,5d,934,233,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_lag1_per_ticker,HPG,1
Logistic_Regression,Config_LLM,0.4034334763948498,0.36423841059602646,0.5612244897959183,0.4006070364406936,0.4606198034769463,0.4250566893424036,5d,934,233,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_lag1_per_ticker,HPG,1
Random_Forest,Config_LLM,0.45064377682403434,0.40963855421686746,0.6938775510204082,0.44074407440744073,0.47996976568405136,0.4839758125472411,5d,934,233,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_lag1_per_ticker,HPG,1
Logistic_Regression,Config_Hybrid,0.5407725321888412,0.4262295081967213,0.2653061224489796,0.48925491160141765,0.5481481481481482,0.5030234315948602,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_lag1_per_ticker,HPG,1
Random_Forest,Config_Hybrid,0.5879828326180258,0.55,0.11224489795918367,0.45528930450029226,0.5400604686318973,0.5227891156462585,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_lag1_per_ticker,HPG,1
Logistic_Regression,Config_A,0.5474137931034483,0.0,0.0,0.35376044568245124,0.5201349831271092,0.5,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_lag1_per_ticker,HPG,1
Random_Forest,Config_A,0.5646551724137931,1.0,0.0380952380952381,0.3944437265796615,0.6782527184101986,0.5190476190476191,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_lag1_per_ticker,HPG,1
Logistic_Regression,Config_LLM,0.4698275862068966,0.4375,0.6,0.46696553656486406,0.47356580427446565,0.4811023622047244,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_lag1_per_ticker,HPG,1
Random_Forest,Config_LLM,0.4353448275862069,0.3968253968253968,0.47619047619047616,0.43533433662189025,0.4239220097487814,0.43888263967004126,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_lag1_per_ticker,HPG,1
Logistic_Regression,Config_Hybrid,0.5043103448275862,0.4166666666666667,0.23809523809523808,0.4592074592074592,0.49508811398575175,0.4812523434570679,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_lag1_per_ticker,HPG,1
Random_Forest,Config_Hybrid,0.5387931034482759,0.0,0.0,0.35014005602240894,0.5798275215598051,0.4921259842519685,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_lag1_per_ticker,HPG,1
Logistic_Regression,Config_A,0.5,0.0,0.0,0.3333333333333333,0.4626086956521739,0.5,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_lag1_per_ticker,HPG,1
Random_Forest,Config_A,0.5478260869565217,0.9230769230769231,0.10434782608695652,0.4371234939759036,0.6225330812854442,0.5478260869565218,20d,922,230,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_lag1_per_ticker,HPG,1
Logistic_Regression,Config_LLM,0.49130434782608695,0.49324324324324326,0.6347826086956522,0.4806122252031422,0.46291115311909264,0.49130434782608695,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_lag1_per_ticker,HPG,1
Random_Forest,Config_LLM,0.5217391304347826,0.5185185185185185,0.6086956521739131,0.5180952380952382,0.5052173913043478,0.5217391304347826,20d,922,230,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_lag1_per_ticker,HPG,1
Logistic_Regression,Config_Hybrid,0.4608695652173913,0.2631578947368421,0.043478260869565216,0.3471293837560663,0.5503969754253308,0.4608695652173913,20d,922,230,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_lag1_per_ticker,HPG,1
Random_Forest,Config_Hybrid,0.5043478260869565,1.0,0.008695652173913044,0.34292301523656776,0.6238563327032135,0.5043478260869565,20d,922,230,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29,direct_lag1_per_ticker,HPG,1
Logistic_Regression,Config_A,0.5512820512820513,0.5087719298245614,0.27358490566037735,0.5057829628884642,0.5502653301886793,0.5274174528301887,1d,937,234,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_lag1_per_ticker,SSI,1
Random_Forest,Config_A,0.5256410256410257,0.4358974358974359,0.16037735849056603,0.44541475392334795,0.4919295400943396,0.494251179245283,1d,937,234,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_lag1_per_ticker,SSI,1
Logistic_Regression,Config_LLM,0.48717948717948717,0.46601941747572817,0.9056603773584906,0.42307692307692313,0.46314858490566035,0.5231426886792453,1d,937,234,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_lag1_per_ticker,SSI,1
Random_Forest,Config_LLM,0.452991452991453,0.44086021505376344,0.7735849056603774,0.41718555417185554,0.44236438679245277,0.4805424528301887,1d,937,234,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_lag1_per_ticker,SSI,1
Logistic_Regression,Config_Hybrid,0.48717948717948717,0.4606741573033708,0.7735849056603774,0.46264543784445805,0.4678655660377359,0.5117924528301887,1d,937,234,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_lag1_per_ticker,SSI,1
Random_Forest,Config_Hybrid,0.5,0.43037974683544306,0.32075471698113206,0.47707000286505585,0.48002653301886794,0.484596108490566,1d,937,234,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25,direct_lag1_per_ticker,SSI,1
Logistic_Regression,Config_A,0.5879828326180258,0.7272727272727273,0.1509433962264151,0.48298816568047337,0.5719803892437973,0.5518496508691131,5d,934,233,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_lag1_per_ticker,SSI,1
Random_Forest,Config_A,0.5879828326180258,0.5925925925925926,0.3018867924528302,0.5431372549019609,0.584199970286733,0.5643292229980686,5d,934,233,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_lag1_per_ticker,SSI,1
Logistic_Regression,Config_LLM,0.4592274678111588,0.45689655172413796,1.0,0.3214219674556213,0.5582380032684594,0.5039370078740157,5d,934,233,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_lag1_per_ticker,SSI,1
Random_Forest,Config_LLM,0.4892703862660944,0.4682926829268293,0.9056603773584906,0.42481070428378803,0.5322017530827514,0.5236963304115287,5d,934,233,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_lag1_per_ticker,SSI,1
Logistic_Regression,Config_Hybrid,0.4892703862660944,0.47085201793721976,0.9905660377358491,0.3848423668271471,0.5909225969395335,0.5307160897340663,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_lag1_per_ticker,SSI,1
Random_Forest,Config_Hybrid,0.5708154506437768,0.5340909090909091,0.44339622641509435,0.5584445118253487,0.603662160154509,0.5602807903729015,5d,934,233,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19,direct_lag1_per_ticker,SSI,1
Logistic_Regression,Config_A,0.5431034482758621,0.8181818181818182,0.15,0.46216429008835624,0.6078869047619047,0.5571428571428572,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_lag1_per_ticker,SSI,1
Random_Forest,Config_A,0.43103448275862066,0.42105263157894735,0.26666666666666666,0.4169966494060311,0.4871279761904762,0.4369047619047619,10d,930,232,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_lag1_per_ticker,SSI,1
Logistic_Regression,Config_LLM,0.521551724137931,0.5194805194805194,1.0,0.3507298994024658,0.5758184523809524,0.5044642857142857,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_lag1_per_ticker,SSI,1
Random_Forest,Config_LLM,0.521551724137931,0.5201793721973094,0.9666666666666667,0.3795147338746596,0.4458705357142857,0.5056547619047619,10d,930,232,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_lag1_per_ticker,SSI,1
Logistic_Regression,Config_Hybrid,0.5603448275862069,0.5412844036697247,0.9833333333333333,0.4443505212735982,0.6090029761904762,0.5452380952380952,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_lag1_per_ticker,SSI,1
Random_Forest,Config_Hybrid,0.49137931034482757,0.75,0.025,0.3506641366223909,0.5568080357142857,0.5080357142857143,10d,930,232,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12,direct_lag1_per_ticker,SSI,1
