segment_type,segment_name,n_samples,keyword,direction,n_occurrences,n_excluded,chi_statistic,chi_p_raw,chi_p_adj,chi_test_used,mw_statistic,mw_p_raw,mw_p_adj,logit_coef,logit_ci_lower,logit_ci_upper,logit_p_raw,logit_p_adj,significant_chi,significant_mw,significant_logit,significant_any
sector,Securities,101,thay đổi lãnh đạo,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,thay CEO,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,phát hành cổ phiếu mới,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,niêm yết thêm,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,lợi nhuận tăng,positive,2,0,0.0,0.1984313725490196,1.0,fisher_exact,294.0,0.12167903862721373,0.8301273695958623,,,,,,False,False,False,False
sector,Technology,51,doanh thu tăng,positive,3,0,0.3888888888888889,0.5825210084033613,1.0,fisher_exact,305.5,0.4577037567674882,0.8620990005473802,,,,,,False,False,False,False
sector,Technology,51,tăng trưởng mạnh,positive,3,0,1.6923076923076923,1.0,1.0,fisher_exact,330.0,0.7277580758840565,0.97002850361805,,,,,,False,False,False,False
sector,Technology,51,vượt kế hoạch,positive,1,0,0.0,0.45098039215686275,1.0,fisher_exact,308.0,0.2873517817831831,0.8301273695958623,,,,,,False,False,False,False
sector,Technology,51,kỷ lục,positive,5,0,0.5128205128205128,0.6471661004827464,1.0,fisher_exact,303.0,0.4973648080081039,0.8620990005473802,,,,,,False,False,False,False
sector,Technology,51,tăng trưởng,positive,17,0,0.0,1.0,1.0,chi_square,321.5,1.0,1.0,,,,,,False,False,False,False
sector,Technology,51,lãi ròng,positive,8,0,0.7916666666666666,1.0,1.0,fisher_exact,310.0,0.7309280337555716,0.97002850361805,,,,,,False,False,False,False
sector,Technology,51,báo lãi,positive,8,0,1.4492753623188406,0.7152690863579475,1.0,fisher_exact,340.0,0.6007360011711289,0.97002850361805,,,,,,False,False,False,False
sector,Technology,51,lãi kỷ lục,positive,2,0,0.8148148148148148,1.0,1.0,fisher_exact,320.0,0.9327197150173558,0.97002850361805,,,,,,False,False,False,False
sector,Technology,51,tăng vọt,positive,1,0,inf,1.0,1.0,fisher_exact,333.5,0.3859850515709651,0.8363009450704243,,,,,,False,False,False,False
sector,Technology,51,tăng mạnh,positive,3,0,0.0,0.08504201680672269,1.0,fisher_exact,280.0,0.054078785153383095,0.7030242069939802,,,,,,False,False,False,False
sector,Technology,51,chia cổ tức,positive,5,0,1.26,1.0,1.0,fisher_exact,330.0,0.7832021824421422,0.97002850361805,,,,,,False,False,False,False
sector,Technology,51,mua lại cổ phiếu,positive,8,0,0.08465608465608465,0.016431253352404793,0.4272125871625246,fisher_exact,237.0,0.011490258409373148,0.29874671864370184,,,,,,False,False,False,False
sector,Technology,51,tăng vốn điều lệ,positive,13,0,0.0,1.0,1.0,chi_square,318.0,0.9310544535711301,0.97002850361805,,,,,,False,False,False,False
sector,Technology,51,cổ tức tiền mặt,positive,5,0,1.26,1.0,1.0,fisher_exact,328.5,0.8257786587709823,0.97002850361805,,,,,,False,False,False,False
sector,Technology,51,ký kết hợp đồng,positive,3,0,0.3888888888888889,0.5825210084033613,1.0,fisher_exact,306.5,0.48629190043752435,0.8620990005473802,,,,,,False,False,False,False
sector,Technology,51,hợp tác chiến lược,positive,1,0,0.0,0.45098039215686275,1.0,fisher_exact,308.0,0.2873517817831831,0.8301273695958623,,,,,,False,False,False,False
sector,Technology,51,thắng thầu,positive,2,0,0.8148148148148148,1.0,1.0,fisher_exact,320.0,0.9327197150173558,0.97002850361805,,,,,,False,False,False,False
sector,Technology,51,sụt giảm,negative,1,0,0.0,0.45098039215686275,1.0,fisher_exact,308.0,0.2873517817831831,0.8301273695958623,,,,,,False,False,False,False
sector,Technology,51,lao dốc,negative,1,0,inf,1.0,1.0,fisher_exact,333.5,0.3859850515709651,0.8363009450704243,,,,,,False,False,False,False
sector,Technology,51,giảm sâu,negative,1,0,0.0,0.45098039215686275,1.0,fisher_exact,308.0,0.2873517817831831,0.8301273695958623,,,,,,False,False,False,False
sector,Technology,51,tụt dốc,negative,1,0,0.0,0.45098039215686275,1.0,fisher_exact,308.0,0.2873517817831831,0.8301273695958623,,,,,,False,False,False,False
sector,Technology,51,vi phạm,negative,2,0,0.8148148148148148,1.0,1.0,fisher_exact,320.0,0.9327197150173558,0.97002850361805,,,,,,False,False,False,False
sector,Technology,51,sáp nhập,neutral,1,0,inf,1.0,1.0,fisher_exact,333.5,0.3859850515709651,0.8363009450704243,,,,,,False,False,False,False
sector,Technology,51,mua lại,neutral,6,0,0.8,1.0,1.0,fisher_exact,317.0,0.8790051534034617,0.97002850361805,,,,,,False,False,False,False
sector,Technology,51,thoái vốn,neutral,2,0,inf,0.4949019607843137,1.0,fisher_exact,345.0,0.20538685022580205,0.8301273695958623,,,,,,False,False,False,False
sector,Technology,51,lợi nhuận sau thuế tăng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,kết quả tích cực,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,lãi khủng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,lãi lớn,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,lãi đậm,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,lợi nhuận kỷ lục,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,doanh thu kỷ lục,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,bứt phá,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,khởi sắc,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,phục hồi,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,lập đỉnh,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,hoàn thành kế hoạch,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,lợi nhuận cải thiện,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,cổ tức cao,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,phát hành thưởng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,giảm nợ,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,trả nợ,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,cải thiện tài chính,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,hệ số an toàn vốn,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,dòng tiền dương,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,tiền mặt dồi dào,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,mở rộng thị trường,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,dự án mới,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,đầu tư mới,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,xuất khẩu tăng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,lợi nhuận giảm,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,doanh thu giảm,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,lợi nhuận âm,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,thua lỗ,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,lỗ ròng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,dưới kế hoạch,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,kết quả tiêu cực,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,lợi nhuận thấp hơn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,báo lỗ,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,lỗ nặng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,lỗ lớn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,lỗ kỷ lục,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,lỗ lũy kế,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,giảm mạnh,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,kinh doanh sa sút,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,âm vốn chủ sở hữu,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,lợi nhuận không tăng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,doanh thu không tăng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,không tăng trưởng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,tăng trưởng chậm lại,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,không hoàn thành kế hoạch,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,không đạt kế hoạch,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,chưa có lãi,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,không chia cổ tức,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,hủy cổ tức,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,giảm cổ tức,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,phát hành pha loãng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,chào bán giá thấp,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,nợ xấu,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,nợ vay tăng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,áp lực tài chính,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,nợ quá hạn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,hệ số nợ cao,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,thiếu thanh khoản,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,dòng tiền âm,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,hủy hợp đồng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,dự án trì hoãn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,thu hẹp hoạt động,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,đóng cửa,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,dừng dự án,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,bị phạt,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,bị thanh tra,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,bị kiểm toán từ chối,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,cảnh báo,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,đình chỉ,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,khởi tố,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,điều tra,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,tranh chấp pháp lý,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,bị kiện,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,đại hội cổ đông,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,họp HĐQT,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,thay đổi lãnh đạo,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,thay CEO,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,phát hành cổ phiếu mới,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Technology,51,niêm yết thêm,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,tăng trưởng mạnh,positive,3,0,0.3977272727272727,0.586382113821138,1.0,fisher_exact,806.5,0.46503924344068037,0.6652101603680612,,,,,,False,False,False,False
sector,Transport,82,vượt kế hoạch,positive,1,0,inf,1.0,1.0,fisher_exact,851.0,0.3776375485639252,0.5775633095683561,,,,,,False,False,False,False
sector,Transport,82,kỷ lục,positive,5,0,0.5271317829457365,0.6536403290030953,1.0,fisher_exact,801.0,0.4861151171920447,0.6652101603680612,,,,,,False,False,False,False
sector,Transport,82,tăng trưởng,positive,3,0,0.0,0.0877371273712737,1.0,fisher_exact,765.0,0.05492749657622522,0.5775633095683561,,,,,,False,False,False,False
sector,Transport,82,lãi ròng,positive,6,0,4.5,0.21501571393513352,1.0,fisher_exact,905.0,0.13726671601318913,0.5775633095683561,,,,,,False,False,False,False
sector,Transport,82,lãi lớn,positive,1,0,inf,1.0,1.0,fisher_exact,851.0,0.3776375485639252,0.5775633095683561,,,,,,False,False,False,False
sector,Transport,82,báo lãi,positive,8,0,2.6923076923076925,0.2840132427870683,1.0,fisher_exact,898.0,0.2394117149573397,0.5775633095683561,,,,,,False,False,False,False
sector,Transport,82,lãi kỷ lục,positive,3,0,1.6744186046511629,1.0,1.0,fisher_exact,848.0,0.6673939089646039,0.8262972206228429,,,,,,False,False,False,False
sector,Transport,82,bứt phá,positive,2,0,0.8181818181818182,1.0,1.0,fisher_exact,829.0,0.9166813899236366,0.9166813899236366,,,,,,False,False,False,False
sector,Transport,82,tăng mạnh,positive,1,0,0.0,0.45121951219512185,1.0,fisher_exact,810.0,0.28089330382390354,0.5775633095683561,,,,,,False,False,False,False
sector,Transport,82,lập đỉnh,positive,2,0,0.8181818181818182,1.0,1.0,fisher_exact,828.0,0.8890656951978139,0.9166813899236366,,,,,,False,False,False,False
sector,Transport,82,chia cổ tức,positive,4,0,inf,0.12294603958697814,1.0,fisher_exact,906.5,0.06652467682777721,0.5775633095683561,,,,,,False,False,False,False
sector,Transport,82,mua lại cổ phiếu,positive,1,0,inf,1.0,1.0,fisher_exact,851.0,0.3776375485639252,0.5775633095683561,,,,,,False,False,False,False
sector,Transport,82,tăng vốn điều lệ,positive,9,0,0.36904761904761907,0.2870732832270668,1.0,fisher_exact,759.5,0.21313788887574647,0.5775633095683561,,,,,,False,False,False,False
sector,Transport,82,cổ tức tiền mặt,positive,2,0,inf,0.4986449864498645,1.0,fisher_exact,869.5,0.20304939679414025,0.5775633095683561,,,,,,False,False,False,False
sector,Transport,82,ký kết hợp đồng,positive,6,0,0.8095238095238095,1.0,1.0,fisher_exact,822.0,0.8364906683398472,0.9097319571903382,,,,,,False,False,False,False
sector,Transport,82,lợi nhuận giảm,negative,1,0,0.0,0.45121951219512185,1.0,fisher_exact,810.0,0.28089330382390354,0.5775633095683561,,,,,,False,False,False,False
sector,Transport,82,sụt giảm,negative,1,0,inf,1.0,1.0,fisher_exact,851.0,0.3776375485639252,0.5775633095683561,,,,,,False,False,False,False
sector,Transport,82,lao dốc,negative,1,0,inf,1.0,1.0,fisher_exact,851.0,0.3776375485639252,0.5775633095683561,,,,,,False,False,False,False
sector,Transport,82,giảm sâu,negative,2,0,inf,0.4986449864498645,1.0,fisher_exact,869.5,0.2030838267999321,0.5775633095683561,,,,,,False,False,False,False
sector,Transport,82,giảm mạnh,negative,1,0,0.0,0.45121951219512185,1.0,fisher_exact,810.0,0.28089330382390354,0.5775633095683561,,,,,,False,False,False,False
sector,Transport,82,vi phạm,negative,3,0,1.6744186046511629,1.0,1.0,fisher_exact,846.0,0.7095723774394895,0.8385855369739422,,,,,,False,False,False,False
sector,Transport,82,đại hội cổ đông,neutral,2,0,inf,0.4986449864498645,1.0,fisher_exact,869.5,0.2030838267999321,0.5775633095683561,,,,,,False,False,False,False
sector,Transport,82,sáp nhập,neutral,1,0,inf,1.0,1.0,fisher_exact,851.0,0.3776375485639252,0.5775633095683561,,,,,,False,False,False,False
sector,Transport,82,mua lại,neutral,6,0,1.7073170731707317,0.6851275718209957,1.0,fisher_exact,862.5,0.5426237462547636,0.7054108701311926,,,,,,False,False,False,False
sector,Transport,82,thoái vốn,neutral,5,0,1.25,1.0,1.0,fisher_exact,842.0,0.8397525758680046,0.9097319571903382,,,,,,False,False,False,False
sector,Transport,82,lợi nhuận tăng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,doanh thu tăng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,lợi nhuận sau thuế tăng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,kết quả tích cực,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,lãi khủng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,lãi đậm,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,lợi nhuận kỷ lục,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,doanh thu kỷ lục,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,tăng vọt,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,khởi sắc,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,phục hồi,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,hoàn thành kế hoạch,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,lợi nhuận cải thiện,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,cổ tức cao,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,phát hành thưởng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,giảm nợ,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,trả nợ,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,cải thiện tài chính,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,hệ số an toàn vốn,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,dòng tiền dương,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,tiền mặt dồi dào,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,mở rộng thị trường,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,dự án mới,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,đầu tư mới,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,hợp tác chiến lược,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,thắng thầu,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,xuất khẩu tăng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,doanh thu giảm,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,lợi nhuận âm,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,thua lỗ,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,lỗ ròng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,dưới kế hoạch,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,kết quả tiêu cực,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,lợi nhuận thấp hơn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,báo lỗ,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,lỗ nặng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,lỗ lớn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,lỗ kỷ lục,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,lỗ lũy kế,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,tụt dốc,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,kinh doanh sa sút,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,âm vốn chủ sở hữu,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,lợi nhuận không tăng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,doanh thu không tăng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,không tăng trưởng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,tăng trưởng chậm lại,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,không hoàn thành kế hoạch,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,không đạt kế hoạch,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,chưa có lãi,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,không chia cổ tức,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,hủy cổ tức,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,giảm cổ tức,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,phát hành pha loãng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,chào bán giá thấp,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,nợ xấu,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,nợ vay tăng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,áp lực tài chính,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,nợ quá hạn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,hệ số nợ cao,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,thiếu thanh khoản,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,dòng tiền âm,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,hủy hợp đồng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,dự án trì hoãn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,thu hẹp hoạt động,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,đóng cửa,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,dừng dự án,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,bị phạt,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,bị thanh tra,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,bị kiểm toán từ chối,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,cảnh báo,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,đình chỉ,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,khởi tố,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,điều tra,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,tranh chấp pháp lý,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,bị kiện,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,họp HĐQT,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,thay đổi lãnh đạo,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,thay CEO,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,phát hành cổ phiếu mới,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Transport,82,niêm yết thêm,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
cap_group,large_cap,510,lợi nhuận tăng,positive,9,0,0.7904761904761904,0.7509823067039445,1.0,fisher_exact,32381.5,0.7319317788688162,0.8132575320764625,,,,,,False,False,False,False
cap_group,large_cap,510,doanh thu tăng,positive,7,0,0.741106719367589,0.7238626549208204,1.0,fisher_exact,32381.0,0.6971658728010871,0.8044221609243313,,,,,,False,False,False,False
cap_group,large_cap,510,tăng trưởng mạnh,positive,15,0,0.2588275098425197,0.6109268177689007,1.0,chi_square,32885.0,0.44437152993689644,0.5796150390481257,,,,,,False,False,False,False
cap_group,large_cap,510,vượt kế hoạch,positive,13,0,0.3320474358491957,0.5644559635520141,1.0,chi_square,32109.0,0.37563236800826316,0.5796150390481257,,,,,,False,False,False,False
cap_group,large_cap,510,kỷ lục,positive,52,0,0.4925843238429507,0.48277675609657,1.0,chi_square,33155.5,0.46181776506203853,0.5895545936962194,,,,,,False,False,False,False
cap_group,large_cap,510,tăng trưởng,positive,135,0,1.3255105807086627,0.24960546320853627,1.0,chi_square,34037.5,0.23770906992678553,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,lãi ròng,positive,25,0,0.6404141341626752,0.42356087297987544,1.0,chi_square,33118.5,0.3303427793601228,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,lãi khủng,positive,1,0,inf,1.0,1.0,fisher_exact,32639.0,0.32111729070478756,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,lãi lớn,positive,6,0,0.4921259842519685,0.44897268350659475,1.0,fisher_exact,32254.0,0.407348498250245,0.5796150390481257,,,,,,False,False,False,False
cap_group,large_cap,510,lãi đậm,positive,1,0,inf,1.0,1.0,fisher_exact,32639.0,0.32111729070478756,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,báo lãi,positive,84,0,0.025188772583829618,0.8738975863464189,1.0,chi_square,32018.0,0.6461235213320243,0.7810913474574309,,,,,,False,False,False,False
cap_group,large_cap,510,lợi nhuận kỷ lục,positive,2,0,0.0,0.24755190877922875,1.0,fisher_exact,32256.0,0.15607731712841483,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,doanh thu kỷ lục,positive,5,0,0.6587926509186351,0.6850381495991288,1.0,fisher_exact,32383.0,0.6509094562145258,0.7810913474574309,,,,,,False,False,False,False
cap_group,large_cap,510,lãi kỷ lục,positive,15,0,0.0,1.0,1.0,chi_square,32638.0,0.7966524750358897,0.8535562232527389,,,,,,False,False,False,False
cap_group,large_cap,510,bứt phá,positive,28,0,0.31566497748749694,0.5742245560904768,1.0,chi_square,33015.0,0.4442779463093336,0.5796150390481257,,,,,,False,False,False,False
cap_group,large_cap,510,tăng vọt,positive,5,0,4.015873015873016,0.3725563137683433,1.0,fisher_exact,32892.0,0.18142869634797,0.5356909935569558,,,,,,False,False,False,False
cap_group,large_cap,510,tăng mạnh,positive,33,0,2.007053366124848,0.15656916268264892,1.0,chi_square,33644.0,0.11078877839822225,0.5356909935569558,,,,,,False,False,False,False
